seed,human_reward,lambda_target,target_human_assignments,status,objective_cp_sat,adjusted_objective_manual,total_cost_without_reward,reward_term,squared_target_penalty_term,start_time_cost,assignment_cost,workload,ergonomic,human_assignments,distance_from_target,squared_deviation,machine_assignments,robot_assignments,num_selected_operations,wall_seconds,num_binary_variables,jobs,machines,operations,workers,robots,resources,planning_horizon
2001,0.0,0.0,4,OPTIMAL,44.8,44.800000000000004,44.800000000000004,0.0,0.0,4.6000000000000005,40.2,0.0,0.0,0,4,16,16,0,16,2.1232829093933105,9072,4,4,16,3,2,9,63
2001,0.0,0.1,4,OPTIMAL,46.4,46.400000000000006,44.800000000000004,0.0,1.6,4.6000000000000005,40.2,0.0,0.0,0,4,16,16,0,16,2.30550217628479,9072,4,4,16,3,2,9,63
2001,0.0,0.25,4,OPTIMAL,48.75,48.75000000000001,46.50000000000001,0.0,2.25,4.5,40.400000000000006,1.0,0.6,1,3,9,15,0,16,2.358323812484741,9072,4,4,16,3,2,9,63
2001,0.0,0.5,4,OPTIMAL,50.35,50.35,48.35,0.0,2.0,4.35,40.8,2.0,1.2,2,2,4,14,0,16,2.2894630432128906,9072,4,4,16,3,2,9,63
2001,0.0,1.0,4,OPTIMAL,51.35,51.35,50.35,0.0,1.0,4.45,41.1,3.0,1.7999999999999998,3,1,1,13,0,16,2.248029947280884,9072,4,4,16,3,2,9,63
2001,0.0,2.0,4,OPTIMAL,52.35,52.35,50.35,0.0,2.0,4.45,41.1,3.0,1.7999999999999998,3,1,1,13,0,16,2.2389581203460693,9072,4,4,16,3,2,9,63
2001,0.0,3.0,4,OPTIMAL,52.6,52.60000000000001,52.60000000000001,0.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.2868947982788086,9072,4,4,16,3,2,9,63
2001,1.0,0.0,4,OPTIMAL,44.8,44.800000000000004,44.800000000000004,0.0,0.0,4.6000000000000005,40.2,0.0,0.0,0,4,16,16,0,16,2.1245131492614746,9072,4,4,16,3,2,9,63
2001,1.0,0.1,4,OPTIMAL,46.4,46.400000000000006,44.800000000000004,0.0,1.6,4.6000000000000005,40.2,0.0,0.0,0,4,16,16,0,16,2.2451939582824707,9072,4,4,16,3,2,9,63
2001,1.0,0.25,4,OPTIMAL,47.35,47.35,48.35,2.0,1.0,4.35,40.8,2.0,1.2,2,2,4,14,0,16,2.284074068069458,9072,4,4,16,3,2,9,63
2001,1.0,0.5,4,OPTIMAL,47.85,47.849999999999994,50.349999999999994,3.0,0.5,4.25,41.3,3.0,1.7999999999999998,3,1,1,13,0,16,2.2223448753356934,9072,4,4,16,3,2,9,63
2001,1.0,1.0,4,OPTIMAL,48.35,48.349999999999994,50.349999999999994,3.0,1.0,4.25,41.3,3.0,1.7999999999999998,3,1,1,13,0,16,2.26460599899292,9072,4,4,16,3,2,9,63
2001,1.0,2.0,4,OPTIMAL,48.6,48.60000000000001,52.60000000000001,4.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.286176919937134,9072,4,4,16,3,2,9,63
2001,1.0,3.0,4,OPTIMAL,48.6,48.60000000000001,52.60000000000001,4.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.2531723976135254,9072,4,4,16,3,2,9,63
2001,2.0,0.0,4,OPTIMAL,44.35,44.349999999999994,50.349999999999994,6.0,0.0,4.25,41.3,3.0,1.7999999999999998,3,1,1,13,0,16,2.125494956970215,9072,4,4,16,3,2,9,63
2001,2.0,0.1,4,OPTIMAL,44.45,44.449999999999996,50.349999999999994,6.0,0.1,4.25,41.3,3.0,1.7999999999999998,3,1,1,13,0,16,2.196711778640747,9072,4,4,16,3,2,9,63
2001,2.0,0.25,4,OPTIMAL,44.6,44.599999999999994,50.349999999999994,6.0,0.25,4.25,41.3,3.0,1.7999999999999998,3,1,1,13,0,16,2.2071022987365723,9072,4,4,16,3,2,9,63
2001,2.0,0.5,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.1859488487243652,9072,4,4,16,3,2,9,63
2001,2.0,1.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.161500930786133,9072,4,4,16,3,2,9,63
2001,2.0,2.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.164655923843384,9072,4,4,16,3,2,9,63
2001,2.0,3.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.2038068771362305,9072,4,4,16,3,2,9,63
2001,2.5,0.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.136996030807495,9072,4,4,16,3,2,9,63
2001,2.5,0.1,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.163102865219116,9072,4,4,16,3,2,9,63
2001,2.5,0.25,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.2166171073913574,9072,4,4,16,3,2,9,63
2001,2.5,0.5,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.224583864212036,9072,4,4,16,3,2,9,63
2001,2.5,1.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.1892831325531006,9072,4,4,16,3,2,9,63
2001,2.5,2.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.1660380363464355,9072,4,4,16,3,2,9,63
2001,2.5,3.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.1594250202178955,9072,4,4,16,3,2,9,63
2001,3.0,0.0,4,OPTIMAL,39.35,39.35000000000001,69.35000000000001,30.0,0.0,4.65,43.400000000000006,12.0,9.299999999999999,10,6,36,6,0,16,2.1622493267059326,9072,4,4,16,3,2,9,63
2001,3.0,0.1,4,OPTIMAL,40.05,40.050000000000004,57.650000000000006,18.0,0.4,4.3500000000000005,41.900000000000006,6.0,5.3999999999999995,6,2,4,10,0,16,2.22644305229187,9072,4,4,16,3,2,9,63
2001,3.0,0.25,4,OPTIMAL,40.4,40.400000000000006,55.150000000000006,15.0,0.25,4.25,41.400000000000006,5.0,4.5,5,1,1,11,0,16,2.2344231605529785,9072,4,4,16,3,2,9,63
2001,3.0,0.5,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.245568037033081,9072,4,4,16,3,2,9,63
2001,3.0,1.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.260241985321045,9072,4,4,16,3,2,9,63
2001,3.0,2.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.2277660369873047,9072,4,4,16,3,2,9,63
2001,3.0,3.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,0,12,0,16,2.25429105758667,9072,4,4,16,3,2,9,63
2002,0.0,0.0,4,OPTIMAL,44.15,44.15,44.15,0.0,0.0,3.75,40.4,0.0,0.0,0,4,16,16,0,16,2.0680389404296875,9072,4,4,16,3,2,9,63
2002,0.0,0.1,4,OPTIMAL,45.75,45.75,44.15,0.0,1.6,3.75,40.4,0.0,0.0,0,4,16,16,0,16,2.0921452045440674,9072,4,4,16,3,2,9,63
2002,0.0,0.25,4,OPTIMAL,48.15,48.15,44.15,0.0,4.0,3.75,40.4,0.0,0.0,0,4,16,16,0,16,2.176939010620117,9072,4,4,16,3,2,9,63
2002,0.0,0.5,4,OPTIMAL,50.15,50.15,48.15,0.0,2.0,3.75,41.199999999999996,2.0,1.2,2,2,4,14,0,16,2.1716458797454834,9072,4,4,16,3,2,9,63
2002,0.0,1.0,4,OPTIMAL,51.35,51.34999999999999,50.34999999999999,0.0,1.0,3.75,41.29999999999999,3.5,1.7999999999999998,3,1,1,13,0,16,2.1838061809539795,9072,4,4,16,3,2,9,63
2002,0.0,2.0,4,OPTIMAL,52.35,52.34999999999999,50.34999999999999,0.0,2.0,3.75,41.29999999999999,3.5,1.7999999999999998,3,1,1,13,0,16,2.206716299057007,9072,4,4,16,3,2,9,63
2002,0.0,3.0,4,OPTIMAL,52.65,52.64999999999999,52.64999999999999,0.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.2480382919311523,9072,4,4,16,3,2,9,63
2002,1.0,0.0,4,OPTIMAL,44.15,44.15,44.15,0.0,0.0,3.75,40.4,0.0,0.0,0,4,16,16,0,16,2.057502031326294,9072,4,4,16,3,2,9,63
2002,1.0,0.1,4,OPTIMAL,45.75,45.75,44.15,0.0,1.6,3.75,40.4,0.0,0.0,0,4,16,16,0,16,2.1767871379852295,9072,4,4,16,3,2,9,63
2002,1.0,0.25,4,OPTIMAL,47.15,47.15,48.15,2.0,1.0,3.75,41.199999999999996,2.0,1.2,2,2,4,14,0,16,2.1718058586120605,9072,4,4,16,3,2,9,63
2002,1.0,0.5,4,OPTIMAL,47.85,47.84999999999999,50.34999999999999,3.0,0.5,3.75,41.29999999999999,3.5,1.7999999999999998,3,1,1,13,0,16,2.1640307903289795,9072,4,4,16,3,2,9,63
2002,1.0,1.0,4,OPTIMAL,48.35,48.34999999999999,50.34999999999999,3.0,1.0,3.75,41.29999999999999,3.5,1.7999999999999998,3,1,1,13,0,16,2.1895110607147217,9072,4,4,16,3,2,9,63
2002,1.0,2.0,4,OPTIMAL,48.65,48.64999999999999,52.64999999999999,4.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.2006850242614746,9072,4,4,16,3,2,9,63
2002,1.0,3.0,4,OPTIMAL,48.65,48.64999999999999,52.64999999999999,4.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.177891969680786,9072,4,4,16,3,2,9,63
2002,2.0,0.0,4,OPTIMAL,44.05,44.05,46.05,2.0,0.0,3.75,40.699999999999996,1.0,0.6,1,3,9,15,0,16,2.037921905517578,9072,4,4,16,3,2,9,63
2002,2.0,0.1,4,OPTIMAL,44.45,44.44999999999999,50.34999999999999,6.0,0.1,3.75,41.29999999999999,3.5,1.7999999999999998,3,1,1,13,0,16,2.1499829292297363,9072,4,4,16,3,2,9,63
2002,2.0,0.25,4,OPTIMAL,44.6,44.59999999999999,50.34999999999999,6.0,0.25,3.75,41.29999999999999,3.5,1.7999999999999998,3,1,1,13,0,16,2.1409101486206055,9072,4,4,16,3,2,9,63
2002,2.0,0.5,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.141280174255371,9072,4,4,16,3,2,9,63
2002,2.0,1.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.0645649433135986,9072,4,4,16,3,2,9,63
2002,2.0,2.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.0676259994506836,9072,4,4,16,3,2,9,63
2002,2.0,3.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.085726022720337,9072,4,4,16,3,2,9,63
2002,2.5,0.0,4,OPTIMAL,42.45,42.449999999999996,59.949999999999996,17.5,0.0,3.6500000000000004,43.199999999999996,8.0,5.1000000000000005,7,3,9,9,0,16,2.0514440536499023,9072,4,4,16,3,2,9,63
2002,2.5,0.1,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.080000877380371,9072,4,4,16,3,2,9,63
2002,2.5,0.25,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.079948663711548,9072,4,4,16,3,2,9,63
2002,2.5,0.5,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.0646979808807373,9072,4,4,16,3,2,9,63
2002,2.5,1.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.06742787361145,9072,4,4,16,3,2,9,63
2002,2.5,2.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.080110788345337,9072,4,4,16,3,2,9,63
2002,2.5,3.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.0669829845428467,9072,4,4,16,3,2,9,63
2002,3.0,0.0,4,OPTIMAL,38.6,38.599999999999994,68.6,30.0,0.0,3.7,44.599999999999994,12.5,7.800000000000001,10,6,36,6,0,16,2.0472841262817383,9072,4,4,16,3,2,9,63
2002,3.0,0.1,4,OPTIMAL,39.85,39.849999999999994,57.449999999999996,18.0,0.4,3.75,42.199999999999996,7.0,4.5,6,2,4,10,0,16,2.1513190269470215,9072,4,4,16,3,2,9,63
2002,3.0,0.25,4,OPTIMAL,40.3,40.3,55.05,15.0,0.25,3.75,41.699999999999996,6.0,3.5999999999999996,5,1,1,11,0,16,2.1592841148376465,9072,4,4,16,3,2,9,63
2002,3.0,0.5,4,OPTIMAL,40.55,40.54999999999999,55.04999999999999,15.0,0.5,3.75,41.99999999999999,6.0,3.3,5,1,1,11,0,16,2.198573112487793,9072,4,4,16,3,2,9,63
2002,3.0,1.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.1720879077911377,9072,4,4,16,3,2,9,63
2002,3.0,2.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.1654059886932373,9072,4,4,16,3,2,9,63
2002,3.0,3.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,0,12,0,16,2.1625311374664307,9072,4,4,16,3,2,9,63
2003,0.0,0.0,4,OPTIMAL,46.2,46.2,46.2,0.0,0.0,6.000000000000001,40.2,0.0,0.0,0,4,16,16,0,16,2.1185081005096436,9072,4,4,16,3,2,9,63
2003,0.0,0.1,4,OPTIMAL,47.8,47.800000000000004,46.2,0.0,1.6,6.000000000000001,40.2,0.0,0.0,0,4,16,16,0,16,2.1930007934570312,9072,4,4,16,3,2,9,63
2003,0.0,0.25,4,OPTIMAL,50.2,50.2,46.2,0.0,4.0,6.000000000000001,40.2,0.0,0.0,0,4,16,16,0,16,2.256588935852051,9072,4,4,16,3,2,9,63
2003,0.0,0.5,4,OPTIMAL,52.15,52.150000000000006,50.150000000000006,0.0,2.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,4,14,0,16,2.323323965072632,9072,4,4,16,3,2,9,63
2003,0.0,1.0,4,OPTIMAL,53.65,53.65,52.65,0.0,1.0,6.050000000000001,41.2,3.0,2.4,3,1,1,13,0,16,2.2658021450042725,9072,4,4,16,3,2,9,63
2003,0.0,2.0,4,OPTIMAL,54.65,54.65,52.65,0.0,2.0,6.050000000000001,41.2,3.0,2.4,3,1,1,13,0,16,2.2907049655914307,9072,4,4,16,3,2,9,63
2003,0.0,3.0,4,OPTIMAL,55.25,55.25,55.25,0.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.3127188682556152,9072,4,4,16,3,2,9,63
2003,1.0,0.0,4,OPTIMAL,46.2,46.2,46.2,0.0,0.0,6.000000000000001,40.2,0.0,0.0,0,4,16,16,0,16,2.1359598636627197,9072,4,4,16,3,2,9,63
2003,1.0,0.1,4,OPTIMAL,47.8,47.800000000000004,46.2,0.0,1.6,6.000000000000001,40.2,0.0,0.0,0,4,16,16,0,16,2.2143280506134033,9072,4,4,16,3,2,9,63
2003,1.0,0.25,4,OPTIMAL,49.15,49.150000000000006,50.150000000000006,2.0,1.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,4,14,0,16,2.2216720581054688,9072,4,4,16,3,2,9,63
2003,1.0,0.5,4,OPTIMAL,50.15,50.150000000000006,50.150000000000006,2.0,2.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,4,14,0,16,2.240180015563965,9072,4,4,16,3,2,9,63
2003,1.0,1.0,4,OPTIMAL,50.65,50.65,52.65,3.0,1.0,6.050000000000001,41.2,3.0,2.4,3,1,1,13,0,16,2.263925075531006,9072,4,4,16,3,2,9,63
2003,1.0,2.0,4,OPTIMAL,51.25,51.25,55.25,4.0,0.0,6.050000000000001,41.400000000000006,4.5,3.3,4,0,0,12,0,16,2.38763689994812,9072,4,4,16,3,2,9,63
2003,1.0,3.0,4,OPTIMAL,51.25,51.25,55.25,4.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.404405117034912,9072,4,4,16,3,2,9,63
2003,2.0,0.0,4,OPTIMAL,46.15,46.150000000000006,50.150000000000006,4.0,0.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,4,14,0,16,2.1609978675842285,9072,4,4,16,3,2,9,63
2003,2.0,0.1,4,OPTIMAL,46.55,46.550000000000004,50.150000000000006,4.0,0.4,5.750000000000001,40.900000000000006,2.0,1.5,2,2,4,14,0,16,2.278394937515259,9072,4,4,16,3,2,9,63
2003,2.0,0.25,4,OPTIMAL,46.9,46.900000000000006,52.650000000000006,6.0,0.25,5.750000000000001,41.50000000000001,3.0,2.4,3,1,1,13,0,16,2.1965889930725098,9072,4,4,16,3,2,9,63
2003,2.0,0.5,4,OPTIMAL,47.15,47.150000000000006,52.650000000000006,6.0,0.5,5.750000000000001,41.50000000000001,3.0,2.4,3,1,1,13,0,16,2.2057268619537354,9072,4,4,16,3,2,9,63
2003,2.0,1.0,4,OPTIMAL,47.25,47.25,55.25,8.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.2344958782196045,9072,4,4,16,3,2,9,63
2003,2.0,2.0,4,OPTIMAL,47.25,47.25,55.25,8.0,0.0,6.050000000000001,41.400000000000006,4.5,3.3,4,0,0,12,0,16,2.299916982650757,9072,4,4,16,3,2,9,63
2003,2.0,3.0,4,OPTIMAL,47.25,47.25,55.25,8.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.2411952018737793,9072,4,4,16,3,2,9,63
2003,2.5,0.0,4,OPTIMAL,45.15,45.150000000000006,50.150000000000006,5.0,0.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,4,14,0,16,2.1595678329467773,9072,4,4,16,3,2,9,63
2003,2.5,0.1,4,OPTIMAL,45.25,45.25,52.65,7.5,0.1,6.050000000000001,41.2,3.0,2.4,3,1,1,13,0,16,2.272804021835327,9072,4,4,16,3,2,9,63
2003,2.5,0.25,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.050000000000001,41.400000000000006,4.5,3.3,4,0,0,12,0,16,2.221240282058716,9072,4,4,16,3,2,9,63
2003,2.5,0.5,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.221500873565674,9072,4,4,16,3,2,9,63
2003,2.5,1.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.050000000000001,41.400000000000006,4.5,3.3,4,0,0,12,0,16,2.231721878051758,9072,4,4,16,3,2,9,63
2003,2.5,2.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.2738888263702393,9072,4,4,16,3,2,9,63
2003,2.5,3.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.2386410236358643,9072,4,4,16,3,2,9,63
2003,3.0,0.0,4,OPTIMAL,42.2,42.2,69.2,27.0,0.0,6.7,44.199999999999996,10.5,7.8,9,5,25,7,0,16,2.3603062629699707,9072,4,4,16,3,2,9,63
2003,3.0,0.1,4,OPTIMAL,42.95,42.95,57.85,15.0,0.1,6.250000000000001,42.2,5.5,3.9,5,1,1,11,0,16,2.305306911468506,9072,4,4,16,3,2,9,63
2003,3.0,0.25,4,OPTIMAL,43.1,43.1,57.85,15.0,0.25,6.250000000000001,42.2,5.5,3.9,5,1,1,11,0,16,2.2937560081481934,9072,4,4,16,3,2,9,63
2003,3.0,0.5,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.267605781555176,9072,4,4,16,3,2,9,63
2003,3.0,1.0,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.050000000000001,41.400000000000006,4.5,3.3,4,0,0,12,0,16,2.2243361473083496,9072,4,4,16,3,2,9,63
2003,3.0,2.0,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,0,12,0,16,2.2916417121887207,9072,4,4,16,3,2,9,63
2003,3.0,3.0,4,OPTIMAL,43.25,43.25000000000001,55.25000000000001,12.0,0.0,5.750000000000001,41.70000000000001,4.5,3.3,4,0,0,12,0,16,2.2399840354919434,9072,4,4,16,3,2,9,63
2004,0.0,0.0,4,OPTIMAL,46.55,46.550000000000004,46.550000000000004,0.0,0.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,16,0,16,2.240752935409546,9072,4,4,16,3,2,9,63
2004,0.0,0.1,4,OPTIMAL,48.15,48.150000000000006,46.550000000000004,0.0,1.6,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,16,0,16,2.3292479515075684,9072,4,4,16,3,2,9,63
2004,0.0,0.25,4,OPTIMAL,50.55,50.550000000000004,46.550000000000004,0.0,4.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,16,0,16,2.4072060585021973,9072,4,4,16,3,2,9,63
2004,0.0,0.5,4,OPTIMAL,52.9,52.900000000000006,50.900000000000006,0.0,2.0,5.999999999999999,40.900000000000006,2.5,1.5,2,2,4,14,0,16,2.358043909072876,9072,4,4,16,3,2,9,63
2004,0.0,1.0,4,OPTIMAL,54.2,54.2,53.2,0.0,1.0,5.999999999999999,41.1,4.0,2.1,3,1,1,13,0,16,2.2910189628601074,9072,4,4,16,3,2,9,63
2004,0.0,2.0,4,OPTIMAL,55.2,55.2,53.2,0.0,2.0,5.999999999999999,41.1,4.0,2.1,3,1,1,13,0,16,2.3352510929107666,9072,4,4,16,3,2,9,63
2004,0.0,3.0,4,OPTIMAL,55.9,55.900000000000006,55.900000000000006,0.0,0.0,5.999999999999999,41.7,5.5,2.7,4,0,0,12,0,16,2.3282501697540283,9072,4,4,16,3,2,9,63
2004,1.0,0.0,4,OPTIMAL,46.55,46.550000000000004,46.550000000000004,0.0,0.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,16,0,16,2.2635703086853027,9072,4,4,16,3,2,9,63
2004,1.0,0.1,4,OPTIMAL,48.15,48.150000000000006,46.550000000000004,0.0,1.6,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,16,0,16,2.3357229232788086,9072,4,4,16,3,2,9,63
2004,1.0,0.25,4,OPTIMAL,49.9,49.9,48.65,1.0,2.25,6.1499999999999995,40.6,1.0,0.9,1,3,9,15,0,16,2.3655271530151367,9072,4,4,16,3,2,9,63
2004,1.0,0.5,4,OPTIMAL,50.7,50.7,53.2,3.0,0.5,5.999999999999999,41.1,4.0,2.1,3,1,1,13,0,16,2.2844250202178955,9072,4,4,16,3,2,9,63
