seed,human_reward,target_deviation_penalty,target_human_assignments,status,objective_cp_sat,adjusted_objective_manual,total_cost_without_reward,reward_term,target_deviation_penalty_term,start_time_cost,assignment_cost,workload,ergonomic,human_assignments,distance_from_target,machine_assignments,robot_assignments,num_selected_operations,wall_seconds,num_binary_variables,jobs,machines,operations,workers,robots,resources,planning_horizon
2001,0.0,0.0,4,OPTIMAL,44.8,44.800000000000004,44.800000000000004,0.0,0.0,4.6000000000000005,40.2,0.0,0.0,0,4,16,0,16,1.8348541259765625,9072,4,4,16,3,2,9,63
2001,0.0,0.5,4,OPTIMAL,46.8,46.800000000000004,44.800000000000004,0.0,2.0,4.6000000000000005,40.2,0.0,0.0,0,4,16,0,16,2.48966121673584,9072,4,4,16,3,2,9,63
2001,0.0,1.0,4,OPTIMAL,48.8,48.800000000000004,44.800000000000004,0.0,4.0,4.6000000000000005,40.2,0.0,0.0,0,4,16,0,16,2.3553311824798584,9072,4,4,16,3,2,9,63
2001,0.0,2.0,4,OPTIMAL,52.35,52.35,50.35,0.0,2.0,4.45,41.1,3.0,1.7999999999999998,3,1,13,0,16,2.1303470134735107,9072,4,4,16,3,2,9,63
2001,0.0,3.0,4,OPTIMAL,52.6,52.60000000000001,52.60000000000001,0.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.028898239135742,9072,4,4,16,3,2,9,63
2001,0.0,4.0,4,OPTIMAL,52.6,52.60000000000001,52.60000000000001,0.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0421559810638428,9072,4,4,16,3,2,9,63
2001,1.0,0.0,4,OPTIMAL,44.8,44.800000000000004,44.800000000000004,0.0,0.0,4.6,40.2,0.0,0.0,0,4,16,0,16,1.8783543109893799,9072,4,4,16,3,2,9,63
2001,1.0,0.5,4,OPTIMAL,46.8,46.800000000000004,44.800000000000004,0.0,2.0,4.6000000000000005,40.2,0.0,0.0,0,4,16,0,16,2.0325489044189453,9072,4,4,16,3,2,9,63
2001,1.0,1.0,4,OPTIMAL,48.35,48.349999999999994,50.349999999999994,3.0,1.0,4.25,41.3,3.0,1.7999999999999998,3,1,13,0,16,2.0547540187835693,9072,4,4,16,3,2,9,63
2001,1.0,2.0,4,OPTIMAL,48.6,48.60000000000001,52.60000000000001,4.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.002394199371338,9072,4,4,16,3,2,9,63
2001,1.0,3.0,4,OPTIMAL,48.6,48.60000000000001,52.60000000000001,4.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0020949840545654,9072,4,4,16,3,2,9,63
2001,1.0,4.0,4,OPTIMAL,48.6,48.60000000000001,52.60000000000001,4.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9883878231048584,9072,4,4,16,3,2,9,63
2001,2.0,0.0,4,OPTIMAL,44.35,44.35,48.35,4.0,0.0,4.35,40.8,2.0,1.2,2,2,14,0,16,1.8869099617004395,9072,4,4,16,3,2,9,63
2001,2.0,0.5,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9684150218963623,9072,4,4,16,3,2,9,63
2001,2.0,1.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0060441493988037,9072,4,4,16,3,2,9,63
2001,2.0,2.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9734480381011963,9072,4,4,16,3,2,9,63
2001,2.0,3.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0448849201202393,9072,4,4,16,3,2,9,63
2001,2.0,4.0,4,OPTIMAL,44.6,44.60000000000001,52.60000000000001,8.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9727261066436768,9072,4,4,16,3,2,9,63
2001,2.5,0.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9539268016815186,9072,4,4,16,3,2,9,63
2001,2.5,0.5,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9724400043487549,9072,4,4,16,3,2,9,63
2001,2.5,1.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9916627407073975,9072,4,4,16,3,2,9,63
2001,2.5,2.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0207560062408447,9072,4,4,16,3,2,9,63
2001,2.5,3.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0892019271850586,9072,4,4,16,3,2,9,63
2001,2.5,4.0,4,OPTIMAL,42.6,42.60000000000001,52.60000000000001,10.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,1.9791910648345947,9072,4,4,16,3,2,9,63
2001,3.0,0.0,4,OPTIMAL,39.35,39.35000000000001,69.35000000000001,30.0,0.0,4.65,43.400000000000006,12.0,9.299999999999999,10,6,6,0,16,1.8786296844482422,9072,4,4,16,3,2,9,63
2001,3.0,0.5,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.009437084197998,9072,4,4,16,3,2,9,63
2001,3.0,1.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.04069185256958,9072,4,4,16,3,2,9,63
2001,3.0,2.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0320961475372314,9072,4,4,16,3,2,9,63
2001,3.0,3.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0269479751586914,9072,4,4,16,3,2,9,63
2001,3.0,4.0,4,OPTIMAL,40.6,40.60000000000001,52.60000000000001,12.0,0.0,4.300000000000001,41.300000000000004,4.0,3.0,4,0,12,0,16,2.0284581184387207,9072,4,4,16,3,2,9,63
2002,0.0,0.0,4,OPTIMAL,44.15,44.15,44.15,0.0,0.0,3.75,40.4,0.0,0.0,0,4,16,0,16,1.7685778141021729,9072,4,4,16,3,2,9,63
2002,0.0,0.5,4,OPTIMAL,46.15,46.15,44.15,0.0,2.0,3.75,40.4,0.0,0.0,0,4,16,0,16,1.938892126083374,9072,4,4,16,3,2,9,63
2002,0.0,1.0,4,OPTIMAL,48.15,48.15,44.15,0.0,4.0,3.75,40.4,0.0,0.0,0,4,16,0,16,1.9410057067871094,9072,4,4,16,3,2,9,63
2002,0.0,2.0,4,OPTIMAL,52.05,52.05,46.05,0.0,6.0,3.75,40.699999999999996,1.0,0.6,1,3,15,0,16,2.0321290493011475,9072,4,4,16,3,2,9,63
2002,0.0,3.0,4,OPTIMAL,52.65,52.64999999999999,52.64999999999999,0.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,2.0079760551452637,9072,4,4,16,3,2,9,63
2002,0.0,4.0,4,OPTIMAL,52.65,52.64999999999999,52.64999999999999,0.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,2.03269100189209,9072,4,4,16,3,2,9,63
2002,1.0,0.0,4,OPTIMAL,44.15,44.15,44.15,0.0,0.0,3.75,40.4,0.0,0.0,0,4,16,0,16,1.8318049907684326,9072,4,4,16,3,2,9,63
2002,1.0,0.5,4,OPTIMAL,46.15,46.15,44.15,0.0,2.0,3.75,40.4,0.0,0.0,0,4,16,0,16,2.0243518352508545,9072,4,4,16,3,2,9,63
2002,1.0,1.0,4,OPTIMAL,48.05,48.05,46.05,1.0,3.0,3.75,40.699999999999996,1.0,0.6,1,3,15,0,16,1.9592552185058594,9072,4,4,16,3,2,9,63
2002,1.0,2.0,4,OPTIMAL,48.65,48.64999999999999,52.64999999999999,4.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9915614128112793,9072,4,4,16,3,2,9,63
2002,1.0,3.0,4,OPTIMAL,48.65,48.64999999999999,52.64999999999999,4.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9613208770751953,9072,4,4,16,3,2,9,63
2002,1.0,4.0,4,OPTIMAL,48.65,48.64999999999999,52.64999999999999,4.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9768781661987305,9072,4,4,16,3,2,9,63
2002,2.0,0.0,4,OPTIMAL,44.05,44.05,46.05,2.0,0.0,3.75,40.699999999999996,1.0,0.6,1,3,15,0,16,1.8020360469818115,9072,4,4,16,3,2,9,63
2002,2.0,0.5,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9388141632080078,9072,4,4,16,3,2,9,63
2002,2.0,1.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9498727321624756,9072,4,4,16,3,2,9,63
2002,2.0,2.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9530928134918213,9072,4,4,16,3,2,9,63
2002,2.0,3.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.966087818145752,9072,4,4,16,3,2,9,63
2002,2.0,4.0,4,OPTIMAL,44.65,44.64999999999999,52.64999999999999,8.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.92838716506958,9072,4,4,16,3,2,9,63
2002,2.5,0.0,4,OPTIMAL,42.45,42.449999999999996,59.949999999999996,17.5,0.0,3.6500000000000004,43.199999999999996,8.0,5.1000000000000005,7,3,9,0,16,1.814305067062378,9072,4,4,16,3,2,9,63
2002,2.5,0.5,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9512701034545898,9072,4,4,16,3,2,9,63
2002,2.5,1.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9311680793762207,9072,4,4,16,3,2,9,63
2002,2.5,2.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9334962368011475,9072,4,4,16,3,2,9,63
2002,2.5,3.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9340050220489502,9072,4,4,16,3,2,9,63
2002,2.5,4.0,4,OPTIMAL,42.65,42.64999999999999,52.64999999999999,10.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9388983249664307,9072,4,4,16,3,2,9,63
2002,3.0,0.0,4,OPTIMAL,38.6,38.599999999999994,68.6,30.0,0.0,3.7,44.599999999999994,12.5,7.800000000000001,10,6,6,0,16,1.8181970119476318,9072,4,4,16,3,2,9,63
2002,3.0,0.5,4,OPTIMAL,40.45,40.449999999999996,59.949999999999996,21.0,1.5,3.6500000000000004,43.199999999999996,8.0,5.1000000000000005,7,3,9,0,16,1.9571220874786377,9072,4,4,16,3,2,9,63
2002,3.0,1.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9860539436340332,9072,4,4,16,3,2,9,63
2002,3.0,2.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.966752052307129,9072,4,4,16,3,2,9,63
2002,3.0,3.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.9501309394836426,9072,4,4,16,3,2,9,63
2002,3.0,4.0,4,OPTIMAL,40.65,40.64999999999999,52.64999999999999,12.0,0.0,3.75,41.49999999999999,5.0,2.4,4,0,12,0,16,1.955749750137329,9072,4,4,16,3,2,9,63
2003,0.0,0.0,4,OPTIMAL,46.2,46.2,46.2,0.0,0.0,6.000000000000001,40.2,0.0,0.0,0,4,16,0,16,1.8586509227752686,9072,4,4,16,3,2,9,63
2003,0.0,0.5,4,OPTIMAL,48.2,48.2,46.2,0.0,2.0,6.000000000000001,40.2,0.0,0.0,0,4,16,0,16,2.0051956176757812,9072,4,4,16,3,2,9,63
2003,0.0,1.0,4,OPTIMAL,50.2,50.2,46.2,0.0,4.0,6.000000000000001,40.2,0.0,0.0,0,4,16,0,16,2.0170135498046875,9072,4,4,16,3,2,9,63
2003,0.0,2.0,4,OPTIMAL,54.15,54.150000000000006,50.150000000000006,0.0,4.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,14,0,16,2.071120023727417,9072,4,4,16,3,2,9,63
2003,0.0,3.0,4,OPTIMAL,55.25,55.25,55.25,0.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.1057357788085938,9072,4,4,16,3,2,9,63
2003,0.0,4.0,4,OPTIMAL,55.25,55.25,55.25,0.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0984599590301514,9072,4,4,16,3,2,9,63
2003,1.0,0.0,4,OPTIMAL,46.2,46.2,46.2,0.0,0.0,6.000000000000001,40.2,0.0,0.0,0,4,16,0,16,1.921863079071045,9072,4,4,16,3,2,9,63
2003,1.0,0.5,4,OPTIMAL,48.2,48.2,46.2,0.0,2.0,6.000000000000001,40.2,0.0,0.0,0,4,16,0,16,1.9899840354919434,9072,4,4,16,3,2,9,63
2003,1.0,1.0,4,OPTIMAL,50.15,50.150000000000006,50.150000000000006,2.0,2.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,14,0,16,2.0552611351013184,9072,4,4,16,3,2,9,63
2003,1.0,2.0,4,OPTIMAL,51.25,51.25,55.25,4.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0685079097747803,9072,4,4,16,3,2,9,63
2003,1.0,3.0,4,OPTIMAL,51.25,51.25,55.25,4.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0970618724823,9072,4,4,16,3,2,9,63
2003,1.0,4.0,4,OPTIMAL,51.25,51.25000000000001,55.25000000000001,4.0,0.0,5.750000000000001,41.70000000000001,4.5,3.3,4,0,12,0,16,2.08424711227417,9072,4,4,16,3,2,9,63
2003,2.0,0.0,4,OPTIMAL,46.15,46.150000000000006,50.150000000000006,4.0,0.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,14,0,16,1.9176702499389648,9072,4,4,16,3,2,9,63
2003,2.0,0.5,4,OPTIMAL,47.15,47.150000000000006,50.150000000000006,4.0,1.0,5.750000000000001,40.900000000000006,2.0,1.5,2,2,14,0,16,2.026146173477173,9072,4,4,16,3,2,9,63
2003,2.0,1.0,4,OPTIMAL,47.25,47.25,55.25,8.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0333869457244873,9072,4,4,16,3,2,9,63
2003,2.0,2.0,4,OPTIMAL,47.25,47.25000000000001,55.25000000000001,8.0,0.0,5.750000000000001,41.70000000000001,4.5,3.3,4,0,12,0,16,2.0666580200195312,9072,4,4,16,3,2,9,63
2003,2.0,3.0,4,OPTIMAL,47.25,47.25,55.25,8.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0429859161376953,9072,4,4,16,3,2,9,63
2003,2.0,4.0,4,OPTIMAL,47.25,47.25000000000001,55.25000000000001,8.0,0.0,5.750000000000001,41.70000000000001,4.5,3.3,4,0,12,0,16,2.0330400466918945,9072,4,4,16,3,2,9,63
2003,2.5,0.0,4,OPTIMAL,45.15,45.150000000000006,52.650000000000006,7.5,0.0,5.750000000000001,41.50000000000001,3.0,2.4,3,1,13,0,16,1.9233849048614502,9072,4,4,16,3,2,9,63
2003,2.5,0.5,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0167219638824463,9072,4,4,16,3,2,9,63
2003,2.5,1.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.1223678588867188,9072,4,4,16,3,2,9,63
2003,2.5,2.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0299057960510254,9072,4,4,16,3,2,9,63
2003,2.5,3.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0327019691467285,9072,4,4,16,3,2,9,63
2003,2.5,4.0,4,OPTIMAL,45.25,45.25,55.25,10.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0826780796051025,9072,4,4,16,3,2,9,63
2003,3.0,0.0,4,OPTIMAL,42.2,42.2,66.2,24.0,0.0,6.300000000000002,43.599999999999994,10.0,6.3,8,4,8,0,16,1.942337989807129,9072,4,4,16,3,2,9,63
2003,3.0,0.5,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.1320960521698,9072,4,4,16,3,2,9,63
2003,3.0,1.0,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.0401339530944824,9072,4,4,16,3,2,9,63
2003,3.0,2.0,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.123167037963867,9072,4,4,16,3,2,9,63
2003,3.0,3.0,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.7303078174591064,9072,4,4,16,3,2,9,63
2003,3.0,4.0,4,OPTIMAL,43.25,43.25,55.25,12.0,0.0,6.250000000000001,42.0,4.0,3.0,4,0,12,0,16,2.039372205734253,9072,4,4,16,3,2,9,63
2004,0.0,0.0,4,OPTIMAL,46.55,46.550000000000004,46.550000000000004,0.0,0.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,1.8862807750701904,9072,4,4,16,3,2,9,63
2004,0.0,0.5,4,OPTIMAL,48.55,48.550000000000004,46.550000000000004,0.0,2.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,2.0523171424865723,9072,4,4,16,3,2,9,63
2004,0.0,1.0,4,OPTIMAL,50.55,50.550000000000004,46.550000000000004,0.0,4.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,2.190567970275879,9072,4,4,16,3,2,9,63
2004,0.0,2.0,4,OPTIMAL,54.55,54.550000000000004,46.550000000000004,0.0,8.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,2.2691268920898438,9072,4,4,16,3,2,9,63
2004,0.0,3.0,4,OPTIMAL,55.9,55.900000000000006,55.900000000000006,0.0,0.0,5.999999999999999,41.7,5.5,2.7,4,0,12,0,16,2.1021499633789062,9072,4,4,16,3,2,9,63
2004,0.0,4.0,4,OPTIMAL,55.9,55.900000000000006,55.900000000000006,0.0,0.0,5.999999999999999,41.7,5.5,2.7,4,0,12,0,16,2.109914779663086,9072,4,4,16,3,2,9,63
2004,1.0,0.0,4,OPTIMAL,46.55,46.550000000000004,46.550000000000004,0.0,0.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,1.9519948959350586,9072,4,4,16,3,2,9,63
2004,1.0,0.5,4,OPTIMAL,48.55,48.550000000000004,46.550000000000004,0.0,2.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,2.2355360984802246,9072,4,4,16,3,2,9,63
2004,1.0,1.0,4,OPTIMAL,50.55,50.550000000000004,46.550000000000004,0.0,4.0,6.1499999999999995,40.400000000000006,0.0,0.0,0,4,16,0,16,2.338989019393921,9072,4,4,16,3,2,9,63
